id,name,category,lat,lon,state,source,metadata_json,external_id
superfund_WID980901219,STOUGHTON CITY LANDFILL,superfund_npl,42.92535203,-89.20650928,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980901219""}",WID980901219
superfund_MND981002256,ST. AUGUSTA SANITARY LANDFILL/ENGEN DUMP,superfund_npl,45.48204287,-94.13402395,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND981002256""}",MND981002256
superfund_ILN000510192,PEOPLES GAS CRAWFORD STATION FORMER MGP,superfund_npl,41.82764100,-87.73258630,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILN000510192""}",ILN000510192
superfund_MID980499966,SPRINGFIELD TOWNSHIP DUMP,superfund_npl,42.70522442,-83.54171067,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980499966""}",MID980499966
superfund_IND980997639,"TIPPECANOE SANITARY LANDFILL, INC.",superfund_npl,40.45631599,-86.87108294,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980997639""}",IND980997639
superfund_IND006038764,TRI-STATE PLATING,superfund_npl,39.21653077,-85.90050500,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND006038764""}",IND006038764
superfund_MND000686196,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),superfund_npl,46.35254443,-94.22888193,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND000686196""}",MND000686196
superfund_WID980610307,TOMAH MUNICIPAL SANITARY LANDFILL,superfund_npl,43.99518324,-90.52226397,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980610307""}",WID980610307
superfund_OHD980794606,VAN DALE JUNKYARD,superfund_npl,39.43381341,-81.40288077,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD980794606""}",OHD980794606
superfund_ILD000814673,VELSICOL CHEMICAL CORP. (MARSHALL PLANT),superfund_npl,39.41095866,-87.69980793,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD000814673""}",ILD000814673
superfund_WID980901235,"WASTE MANAGEMENT OF WISCONSIN, INC. (BROOKFIELD SANITARY LANDFILL)",superfund_npl,43.04819908,-88.14940086,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980901235""}",WID980901235
superfund_MID981092935,BAY CITY MIDDLEGROUNDS,superfund_npl,43.56956211,-83.90783129,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID981092935""}",MID981092935
superfund_MID980678627,"CANNELTON INDUSTRIES, INC.",superfund_npl,46.49002046,-84.39260640,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980678627""}",MID980678627
superfund_IND980679542,FORT WAYNE REDUCTION DUMP,superfund_npl,41.07573536,-85.06954976,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980679542""}",IND980679542
superfund_IND980794341,LEMON LANE LANDFILL,superfund_npl,39.17094427,-86.55799283,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980794341""}",IND980794341
superfund_WID078934403,MADISON METROPOLITAN SEWERAGE DISTRICT LAGOONS,superfund_npl,43.03502927,-89.34409787,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID078934403""}",WID078934403
superfund_ILD005252432,PARSONS CASKET HARDWARE CO.,superfund_npl,42.26922382,-88.83624256,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD005252432""}",ILD005252432
superfund_ILN000510194,PEOPLES GAS THROOP STREET FORMER MGP,superfund_npl,41.84663277,-87.65776660,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILN000510194""}",ILN000510194
superfund_MID060179587,WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOONS),superfund_npl,42.81707834,-86.19244436,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID060179587""}",MID060179587
superfund_MID000722439,VELSICOL CHEMICAL CORP. (MICHIGAN),superfund_npl,43.48628880,-84.50135703,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID000722439""}",MID000722439
superfund_IND000715490,CONRAIL RAIL YARD (ELKHART),superfund_npl,41.66833668,-86.03605670,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND000715490""}",IND000715490
superfund_MID980701247,WASH KING LAUNDRY,superfund_npl,43.85556344,-85.85248103,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980701247""}",MID980701247
superfund_IND980794374,"WEDZEB ENTERPRISES, INC.",superfund_npl,40.04516919,-86.47280132,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980794374""}",IND980794374
superfund_OHN000508132,WEST TROY CONTAMINATED AQUIFER,superfund_npl,40.04867511,-84.21043715,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHN000508132""}",OHN000508132
superfund_MND980034516,WINDOM DUMP,superfund_npl,43.86807229,-95.10248681,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND980034516""}",MND980034516
superfund_WID990829475,WASTE RESEARCH & RECLAMATION CO.,superfund_npl,44.75707509,-91.45776720,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID990829475""}",WID990829475
superfund_WIN000508215,SOLVAY COKE AND GAS COMPANY,superfund_npl,43.01278442,-87.90721418,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WIN000508215""}",WIN000508215
superfund_MID980410617,BURROWS SANITATION,superfund_npl,42.22331494,-86.14988425,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980410617""}",MID980410617
superfund_MND057597940,ST. REGIS PAPER CO.,superfund_npl,47.37371083,-94.60220798,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND057597940""}",MND057597940
superfund_ILD048306138,"TRI-COUNTY LANDFILL CO./WASTE MANAGEMENT OF ILLINOIS, INC.",superfund_npl,41.98320642,-88.27116950,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD048306138""}",ILD048306138
superfund_IND980684583,POER FARM,superfund_npl,39.84495979,-85.60466750,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980684583""}",IND980684583
superfund_WID980610604,REFUSE HIDEAWAY LANDFILL,superfund_npl,43.09842105,-89.57878562,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980610604""}",WID980610604
superfund_OHD980610042,REILLY TAR & CHEMICAL CORP. (DOVER PLANT),superfund_npl,40.51762752,-81.47877609,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD980610042""}",OHD980610042
superfund_MID006031348,PEERLESS PLATING CO.,superfund_npl,43.20563021,-86.22395106,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID006031348""}",MID006031348
superfund_MND980704738,WASHINGTON COUNTY LANDFILL,superfund_npl,44.99984821,-92.90901694,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND980704738""}",MND980704738
superfund_OHD980611875,NORTH SANITARY LANDFILL,superfund_npl,39.78827596,-84.15342038,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD980611875""}",OHD980611875
superfund_OHD004379970,ORMET CORP.,superfund_npl,39.70725591,-80.83507800,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD004379970""}",OHD004379970
superfund_WID000808568,OMEGA HILLS NORTH LANDFILL,superfund_npl,43.19508831,-88.07332886,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID000808568""}",WID000808568
superfund_MID980794663,CEMETERY DUMP,superfund_npl,42.72492384,-83.61040194,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980794663""}",MID980794663
superfund_ILD980792303,CROSS BROTHERS PAIL RECYCLING (PEMBROKE),superfund_npl,41.09196582,-87.58860531,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD980792303""}",ILD980792303
superfund_MND981088180,EAST BETHEL DEMOLITION LANDFILL,superfund_npl,45.36486112,-93.22491087,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND981088180""}",MND981088180
superfund_IND980607626,COLUMBUS OLD MUNICIPAL LANDFILL #1,superfund_npl,39.19734312,-85.92608674,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980607626""}",IND980607626
superfund_IND980999791,WHITEFORD SALES & SERVICE INC./NATIONALEASE,superfund_npl,41.66396041,-86.28049577,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980999791""}",IND980999791
superfund_MND022949192,UNION SCRAP IRON & METAL CO.,superfund_npl,44.99550523,-93.28106792,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND022949192""}",MND022949192
superfund_WID980610141,SAUK COUNTY LANDFILL,superfund_npl,43.51374273,-89.87826935,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980610141""}",WID980610141
superfund_IND980607881,"DOUGLAS ROAD/UNIROYAL, INC., LANDFILL",superfund_npl,41.71304539,-86.19329946,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND980607881""}",IND980607881
superfund_INN000510915,BROADWAY STREET CORRIDOR GROUNDWATER CONTAMINATION,superfund_npl,40.11823806,-85.67893579,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""INN000510915""}",INN000510915
superfund_MND980898068,AGATE LAKE SCRAPYARD,superfund_npl,46.45361367,-94.37601526,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND980898068""}",MND980898068
superfund_IND077005916,GARY DEVELOPMENT LANDFILL,superfund_npl,41.61422854,-87.42622766,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND077005916""}",IND077005916
superfund_ILD042671248,INDIAN REFINERY-TEXACO LAWRENCEVILLE,superfund_npl,38.71071989,-87.68240487,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD042671248""}",ILD042671248
superfund_INN000510479,KOKOMO CONTAMINATED GROUND WATER PLUME,superfund_npl,40.48603915,-86.10010157,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""INN000510479""}",INN000510479
superfund_MID980410823,G&H LANDFILL,superfund_npl,42.66420945,-83.07885442,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980410823""}",MID980410823
superfund_MID072569510,MUSKEGON CHEMICAL CO.,superfund_npl,43.38580977,-86.34086835,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID072569510""}",MID072569510
superfund_WID083290981,"N.W. MAUTHE CO., INC.",superfund_npl,44.25562912,-88.42920453,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID083290981""}",WID083290981
superfund_OHD980614549,CHEMICAL & MINERALS RECLAMATION,superfund_npl,41.49048948,-81.72483057,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD980614549""}",OHD980614549
superfund_INSFN0507828,NORTH SHORE DRIVE,superfund_npl,41.68550155,-86.05420553,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""INSFN0507828""}",INSFN0507828
superfund_INN000510272,CLIFF DRIVE GROUNDWATER CONTAMINATION,superfund_npl,40.74555889,-86.40267833,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""INN000510272""}",INN000510272
superfund_MID980701254,WHITEHALL MUNICIPAL WELLS,superfund_npl,43.41268468,-86.33465934,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980701254""}",MID980701254
superfund_OHN000510459,DONNELSVILLE CONTAMINATED AQUIFER,superfund_npl,39.91799113,-83.94827169,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHN000510459""}",OHN000510459
superfund_INN000510959,FRANKLIN STREET GROUNDWATER CONTAMINATION,superfund_npl,39.28593516,-86.76563995,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""INN000510959""}",INN000510959
superfund_MND980792287,MORRIS ARSENIC DUMP,superfund_npl,45.60660017,-95.88487169,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MND980792287""}",MND980792287
superfund_OHSFN0507973,MILFORD CONTAMINATED AQUIFER,superfund_npl,39.17658499,-84.28604259,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHSFN0507973""}",OHSFN0507973
superfund_MID020883609,NORTHERNAIRE PLATING,superfund_npl,44.26109975,-85.42069790,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID020883609""}",MID020883609
superfund_MID980609341,"STATE DISPOSAL LANDFILL, INC.",superfund_npl,43.03362643,-85.58643425,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980609341""}",MID980609341
superfund_ILD984836734,EVERGREEN MANOR GROUND WATER CONTAMINATION,superfund_npl,42.44222315,-89.02432284,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD984836734""}",ILD984836734
superfund_MNN000506121,HIGHWAY 100 AND COUNTY ROAD 3 GROUNDWATER PLUME,superfund_npl,44.93026836,-93.35000956,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MNN000506121""}",MNN000506121
superfund_MID980794747,PACKAGING CORP. OF AMERICA,superfund_npl,44.22653690,-86.27375856,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980794747""}",MID980794747
superfund_ILD980794333,LASALLE ELECTRIC UTILITIES,superfund_npl,41.35420380,-89.09809006,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ILD980794333""}",ILD980794333
superfund_MID006016703,KAYDON CORP.,superfund_npl,43.20069373,-86.29084626,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID006016703""}",MID006016703
superfund_MID006007306,"ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO RIVER",superfund_npl,42.53855199,-85.91357981,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID006007306""}",MID006007306
superfund_WID988590261,CEDAR CREEK,superfund_npl,43.29237055,-87.96728958,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID988590261""}",WID988590261
superfund_MID980994354,"TITTABAWASSEE RIVER, SAGINAW RIVER & BAY",superfund_npl,43.96006069,-83.51021619,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980994354""}",MID980994354
superfund_MID000724930,SCA INDEPENDENT LANDFILL,superfund_npl,43.20190219,-86.14040266,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID000724930""}",MID000724930
superfund_MID980506562,METAMORA LANDFILL,superfund_npl,42.94825915,-83.27316094,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MID980506562""}",MID980506562
superfund_IL8143609487,SANGAMO ELECTRIC DUMP/CRAB ORCHARD NATIONAL WILDLIFE REFUGE (USDOI),superfund_npl,37.69314702,-89.02795146,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IL8143609487""}",IL8143609487
superfund_OH1170090004,AIR FORCE PLANT 85,superfund_npl,39.99015655,-82.89466702,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OH1170090004""}",OH1170090004
superfund_MI5570024278,WURTSMITH AIR FORCE BASE,superfund_npl,44.45629630,-83.38720981,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MI5570024278""}",MI5570024278
superfund_IL3210020803,SAVANNA ARMY DEPOT ACTIVITY,superfund_npl,42.22847073,-90.34271071,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IL3210020803""}",IL3210020803
superfund_IL7213820460,JOLIET ARMY AMMUNITION PLANT (MANUFACTURING AREA),superfund_npl,41.37621463,-88.15640534,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IL7213820460""}",IL7213820460
superfund_IL0210090049,JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA),superfund_npl,41.36622038,-88.07720477,IL,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IL0210090049""}",IL0210090049
superfund_OH6890008984,MOUND PLANT (USDOE),superfund_npl,39.62642278,-84.28631214,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OH6890008984""}",OH6890008984
superfund_OH6890008976,FEED MATERIALS PRODUCTION CENTER (USDOE),superfund_npl,39.29854236,-84.68944402,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OH6890008976""}",OH6890008976
superfund_MN8570024275,TWIN CITIES AIR FORCE RESERVE BASE (SMALL ARMS RANGE LANDFILL),superfund_npl,44.86335774,-93.20417379,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MN8570024275""}",MN8570024275
superfund_MN3170022914,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,superfund_npl,45.05598485,-93.27684790,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MN3170022914""}",MN3170022914
superfund_MN7213820908,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),superfund_npl,45.06415101,-93.19807447,MN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MN7213820908""}",MN7213820908
superfund_OHD980614572,FIELDS BROOK,superfund_npl,41.89372996,-80.77587106,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD980614572""}",OHD980614572
superfund_OHD074727793,CHEM-DYNE,superfund_npl,39.40841904,-84.55229423,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD074727793""}",OHD074727793
superfund_MIN000505842,MICHNER PLATING - MECHANIC STREET,superfund_npl,42.25314066,-84.40675227,MI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MIN000505842""}",MIN000505842
superfund_OHD004179339,"TRW, INC. (MINERVA PLANT)",superfund_npl,40.73934049,-81.09360579,OH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OHD004179339""}",OHD004179339
superfund_WID980993521,WAUSAU GROUND WATER CONTAMINATION,superfund_npl,44.97858251,-89.63226937,WI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""WID980993521""}",WID980993521
superfund_IND005444104,FEDERATED METALS CORP WHITING,superfund_npl,41.67643091,-87.49539606,IN,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""IND005444104""}",IND005444104
superfund_TXD980340889,"BIO-ECOLOGY SYSTEMS, INC.",superfund_npl,32.74413284,-96.93660951,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980340889""}",TXD980340889
superfund_OKD000829440,NATIONAL ZINC CORP.,superfund_npl,36.74373696,-95.99685179,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD000829440""}",OKD000829440
superfund_NMD980622773,PREWITT ABANDONED REFINERY,superfund_npl,35.36032817,-108.03391775,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980622773""}",NMD980622773
superfund_TXD057577579,R & H OIL/TROPICANA ENERGY,superfund_npl,29.37117666,-98.53815639,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD057577579""}",TXD057577579
superfund_NMD980622864,AT&SF (ALBUQUERQUE),superfund_npl,35.03732888,-106.65363798,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980622864""}",NMD980622864
superfund_LAD980879449,DUTCHTOWN TREATMENT PLANT,superfund_npl,30.25646058,-90.98005159,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD980879449""}",LAD980879449
superfund_TXD008096240,JASPER CREOSOTING COMPANY INC.,superfund_npl,30.93348331,-93.98294695,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD008096240""}",TXD008096240
superfund_LAD008434185,SBA SHIPYARD,superfund_npl,30.16085942,-92.61167369,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD008434185""}",LAD008434185
superfund_OKD980620868,MOSLEY ROAD SANITARY LANDFILL,superfund_npl,35.50269924,-97.41181800,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD980620868""}",OKD980620868
superfund_NMD986668911,FRUIT AVENUE PLUME,superfund_npl,35.08734026,-106.64146214,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD986668911""}",NMD986668911
superfund_ARD980496723,SOUTH 8TH STREET LANDFILL,superfund_npl,35.12601265,-90.16930064,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD980496723""}",ARD980496723
superfund_NM0002271286,GRIGGS & WALNUT GROUND WATER PLUME,superfund_npl,32.32352027,-106.75213721,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NM0002271286""}",NM0002271286
superfund_OKD980620967,TENTH STREET DUMP/JUNKYARD,superfund_npl,35.47789904,-97.45380787,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD980620967""}",OKD980620967
superfund_LAD980501456,CLEVE REBER,superfund_npl,30.15458078,-90.87248191,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD980501456""}",LAD980501456
superfund_NMD980750020,LEE ACRES LANDFILL (USDOI),superfund_npl,36.71178877,-108.09170139,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980750020""}",NMD980750020
superfund_TXD050299577,HART CREOSOTING COMPANY,superfund_npl,30.89284336,-93.99499133,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD050299577""}",TXD050299577
superfund_ARD981055809,ROGERS ROAD MUNICIPAL LANDFILL,superfund_npl,34.86123030,-92.07808806,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD981055809""}",ARD981055809
